46,37.38394874378664,38.910967613879926,8.79698890154624
259,14.641430648573628,15.836713022074365,6.348488661268285
302,36.3659389505211,38.21800130823133,12.339310355999848
3373,8.901857690679615,1.267374681198804,24.082744396745216
206,58.96424175182007,57.16811429856733,14.148126825378654
1897,11.67958436438881,4.2539533185383105,13.62833377188742
689,38.77621261569744,41.38519532521338,19.835407584120528
1210,36.773476766056504,43.34566091409771,23.28198834768503
580,34.495089702411185,34.95421120687852,12.083378281757737
338,9.585296366660245,5.899457229544625,9.3041095047498
46,37.38394874378664,38.910967613879926,8.79698890154624
259,14.641430648573628,15.836713022074365,6.348488661268285
302,36.3659389505211,38.21800130823133,12.339310355999848
3373,8.901857690679615,1.267374681198804,24.082744396745216
206,58.96424175182007,57.16811429856733,14.148126825378654
1897,11.67958436438881,4.2539533185383105,13.62833377188742
689,38.77621261569744,41.38519532521338,19.835407584120528
1210,36.773476766056504,43.34566091409771,23.28198834768503
580,34.495089702411185,34.95421120687852,12.083378281757737
338,9.585296366660245,5.899457229544625,9.3041095047498
46,37.38394874378664,38.910967613879926,8.79698890154624
46,37.38394874378664,38.910967613879926,8.79698890154624
46,37.38394874378664,38.910967613879926,8.79698890154624
259,14.641430648573628,15.836713022074365,6.348488661268285
302,36.3659389505211,38.21800130823133,12.339310355999848
3373,8.901857690679615,1.267374681198804,24.082744396745216
206,58.96424175182007,57.16811429856733,14.148126825378654
1897,11.67958436438881,4.2539533185383105,13.62833377188742
689,38.77621261569744,41.38519532521338,19.835407584120528
1210,36.773476766056504,43.34566091409771,23.28198834768503
580,34.495089702411185,34.95421120687852,12.083378281757737
338,9.585296366660245,5.899457229544625,9.3041095047498
46,37.38394874378664,38.910967613879926,8.79698890154624
259,14.641430648573628,15.836713022074365,6.348488661268285
302,36.3659389505211,38.21800130823133,12.339310355999848
3373,8.901857690679615,1.267374681198804,24.082744396745216
206,58.96424175182007,57.16811429856733,14.148126825378654
1897,11.67958436438881,4.2539533185383105,13.62833377188742
689,38.77621261569744,41.38519532521338,19.835407584120528
1210,36.773476766056504,43.34566091409771,23.28198834768503
580,34.495089702411185,34.95421120687852,12.083378281757737
46,37.38394874378664,38.910967613879926,8.79698890154624
259,14.641430648573628,15.836713022074365,6.348488661268285
302,36.3659389505211,38.21800130823133,12.339310355999848
3373,8.901857690679615,1.267374681198804,24.082744396745216
206,58.96424175182007,57.16811429856733,14.148126825378654
1897,11.67958436438881,4.2539533185383105,13.62833377188742
689,38.77621261569744,41.38519532521338,19.835407584120528
1210,36.773476766056504,43.34566091409771,23.28198834768503
580,34.495089702411185,34.95421120687852,12.083378281757737
338,9.585296366660245,5.899457229544625,9.3041095047498
46,37.38394874378664,38.910967613879926,8.79698890154624
259,14.641430648573628,15.836713022074365,6.348488661268285
302,36.3659389505211,38.21800130823133,12.339310355999848
3373,8.901857690679615,1.267374681198804,24.082744396745216
206,58.96424175182007,57.16811429856733,14.148126825378654
1897,11.67958436438881,4.2539533185383105,13.62833377188742
689,38.77621261569744,41.38519532521338,19.835407584120528
1210,36.773476766056504,43.34566091409771,23.28198834768503
580,34.495089702411185,34.95421120687852,12.083378281757737
338,9.585296366660245,5.899457229544625,9.3041095047498
46,37.38394874378664,38.910967613879926,8.79698890154624
259,14.641430648573628,15.836713022074365,6.348488661268285
302,36.3659389505211,38.21800130823133,12.339310355999848
3373,8.901857690679615,1.267374681198804,24.082744396745216
206,58.96424175182007,57.16811429856733,14.148126825378654
1897,11.67958436438881,4.2539533185383105,13.62833377188742
689,38.77621261569744,41.38519532521338,19.835407584120528
1210,36.773476766056504,43.34566091409771,23.28198834768503
580,34.495089702411185,34.95421120687852,12.083378281757737
338,9.585296366660245,5.899457229544625,9.3041095047498
